nodo1,nodo2,distancia_minima
22,403,inf
22,404,inf
22,405,inf
22,406,inf
22,407,inf
22,408,inf
22,409,inf
22,410,inf
22,411,inf
22,412,inf
22,413,inf
22,414,inf
22,415,inf
22,416,inf
22,417,inf
22,418,inf
22,419,inf
22,420,inf
22,421,inf
22,422,inf
22,423,inf
22,424,inf
22,425,inf
22,426,inf
22,427,inf
22,428,inf
22,429,inf
22,430,inf
22,431,inf
22,432,inf
22,433,inf
22,434,inf
22,435,inf
22,436,inf
22,437,inf
22,438,inf
22,439,inf
22,440,inf
22,441,inf
22,442,inf
22,443,inf
22,444,inf
22,445,inf
22,446,inf
22,447,inf
22,448,inf
22,449,inf
22,450,inf
22,451,inf
22,452,inf
22,453,inf
22,454,inf
22,455,inf
22,456,inf
22,457,inf
22,458,inf
22,459,inf
22,460,inf
22,461,inf
22,462,inf
22,463,inf
22,464,inf
22,465,inf
22,466,inf
22,467,inf
22,468,inf
22,469,inf
22,470,inf
22,471,inf
22,472,inf
22,473,inf
22,474,inf
22,475,inf
22,476,inf
22,477,inf
22,478,inf
22,479,inf
22,480,inf
22,481,inf
22,482,inf
22,483,inf
22,484,inf
22,485,inf
22,486,inf
22,487,inf
22,488,inf
22,489,inf
22,490,inf
22,491,inf
22,492,inf
22,493,inf
22,494,inf
22,495,inf
22,496,inf
22,497,inf
22,498,inf
22,499,inf
22,500,inf
22,501,inf
22,502,inf
22,503,inf
22,504,inf
22,505,inf
22,506,inf
22,507,inf
22,508,inf
22,509,inf
22,510,inf
22,511,inf
22,512,inf
22,513,inf
22,514,inf
22,515,inf
22,516,inf
22,517,inf
22,518,inf
22,519,inf
22,520,inf
22,521,inf
22,522,inf
22,523,inf
22,524,inf
22,525,inf
22,526,inf
22,527,inf
22,528,inf
22,529,inf
22,530,inf
22,531,inf
22,532,inf
22,533,inf
22,534,inf
22,535,inf
22,536,inf
22,537,inf
22,538,inf
22,539,inf
22,540,inf
22,541,inf
22,542,inf
22,543,inf
22,544,inf
22,545,inf
22,546,inf
22,547,inf
22,548,inf
22,549,inf
22,550,inf
22,551,inf
22,552,inf
22,553,inf
22,554,inf
22,555,inf
22,556,inf
22,557,inf
22,558,inf
22,559,inf
22,560,inf
22,561,inf
22,562,inf
22,563,inf
22,564,inf
22,565,inf
22,566,inf
22,567,inf
22,568,inf
22,569,inf
22,570,inf
22,571,inf
22,572,inf
22,573,inf
22,574,inf
22,575,inf
22,576,inf
22,577,inf
22,578,inf
22,579,inf
22,580,inf
22,581,inf
22,582,inf
22,583,inf
22,584,inf
22,585,inf
22,586,inf
22,587,inf
22,588,inf
22,589,inf
22,590,inf
22,591,inf
22,592,inf
22,593,inf
22,594,inf
22,595,inf
22,596,inf
22,597,inf
22,598,inf
22,599,inf
22,600,inf
22,601,inf
22,602,inf
22,603,inf
22,604,inf
22,605,inf
22,606,inf
22,607,inf
22,608,inf
22,609,inf
22,610,inf
22,611,inf
22,612,inf
22,613,inf
22,614,inf
22,615,inf
22,616,inf
22,617,inf
22,618,inf
22,619,inf
22,620,inf
22,621,inf
22,622,inf
22,623,inf
22,624,inf
22,625,inf
22,626,inf
22,627,inf
22,628,inf
22,629,inf
22,630,inf
22,631,inf
22,632,inf
22,633,inf
22,634,inf
22,635,inf
23,24,3.5069645607082
23,25,3.30578143565195
23,26,3.49677098863758
23,27,3.40055497511817
23,28,3.50603165611572
23,29,3.42033532232943
23,30,3.30578143565195
23,31,3.5069645607082
23,32,3.49677098863758
23,33,3.30578143565195
23,34,3.5069645607082
23,35,3.38451941434439
23,36,3.49677098863758
23,37,3.49677098863758
23,38,3.5069645607082
23,39,3.30578143565195
23,40,3.38451941434439
23,41,3.38451941434439
23,42,3.49677098863758
23,43,3.5069645607082
23,44,3.5069645607082
23,45,3.49677098863758
23,46,3.42033532232943
23,47,3.30578143565195
23,48,3.5069645607082
23,49,3.49677098863758
23,50,3.42033532232943
23,51,3.30578143565195
23,52,3.50706358552241
23,53,3.42033532232943
23,54,3.49677098863758
23,55,3.30578143565195
23,56,3.5069645607082
23,57,3.5069645607082
23,58,3.49677098863758
23,59,3.10553121518818
23,60,3.49363567907356
23,61,3.5069645607082
23,62,3.49677098863758
23,63,3.30578143565195
23,64,3.30578143565195
23,65,3.5069645607082
23,66,3.40055497511817
23,67,3.49677098863758
23,68,3.30578143565195
23,69,3.5069645607082
23,70,3.40055497511817
23,71,inf
23,72,inf
23,73,inf
23,74,inf
23,75,inf
23,76,inf
23,77,inf
23,78,inf
23,79,inf
23,80,inf
23,81,inf
23,82,inf
23,83,inf
23,84,inf
23,85,inf
23,86,inf
23,87,inf
23,88,inf
23,89,inf
23,90,inf
23,91,inf
23,92,inf
23,93,inf
23,94,inf
23,95,inf
23,96,inf
23,97,inf
23,98,inf
23,99,inf
23,100,inf
23,101,inf
23,102,inf
23,103,inf
23,104,inf
23,105,inf
23,106,inf
23,107,inf
23,108,inf
23,109,inf
23,110,inf
23,111,inf
23,112,inf
23,113,inf
23,114,inf
23,115,inf
23,116,inf
23,117,inf
23,118,inf
23,119,inf
23,120,inf
23,121,inf
23,122,inf
23,123,inf
23,124,inf
23,125,inf
23,126,inf
23,127,inf
23,128,inf
23,129,inf
23,130,inf
23,131,inf
23,132,inf
23,133,inf
23,134,inf
23,135,inf
23,136,inf
23,137,inf
23,138,inf
23,139,inf
23,140,inf
23,141,inf
23,142,inf
23,143,inf
23,144,inf
23,145,inf
23,146,inf
23,147,inf
23,148,inf
23,149,inf
23,150,inf
23,151,inf
23,152,inf
23,153,inf
23,154,inf
23,155,inf
23,156,inf
23,157,inf
23,158,inf
23,159,inf
23,160,inf
23,161,inf
23,162,inf
23,163,inf
23,164,inf
23,165,inf
23,166,inf
23,167,inf
23,168,inf
23,169,inf
23,170,inf
23,171,inf
23,172,inf
23,173,inf
23,174,inf
23,175,inf
23,176,inf
23,177,inf
23,178,inf
23,179,inf
23,180,inf
23,181,inf
23,182,inf
23,183,inf
23,184,inf
23,185,inf
23,186,inf
23,187,inf
23,188,inf
23,189,inf
23,190,inf
23,191,inf
23,192,inf
23,193,inf
23,194,inf
23,195,inf
23,196,inf
23,197,inf
23,198,inf
23,199,inf
23,200,inf
23,201,inf
23,202,inf
23,203,inf
23,204,inf
23,205,inf
23,206,inf
23,207,inf
23,208,inf
23,209,inf
23,210,inf
23,211,inf
23,212,inf
23,213,inf
23,214,inf
23,215,inf
23,216,inf
23,217,inf
23,218,inf
23,219,inf
23,220,inf
23,221,inf
23,222,inf
23,223,inf
23,224,inf
23,225,inf
23,226,inf
23,227,inf
23,228,inf
23,229,inf
23,230,inf
23,231,inf
23,232,inf
23,233,inf
23,234,inf
23,235,inf
23,236,inf
23,237,inf
23,238,inf
23,239,inf
23,240,inf
23,241,inf
23,242,inf
23,243,inf
23,244,inf
23,245,inf
23,246,inf
23,247,inf
23,248,inf
23,249,inf
23,250,inf
23,251,inf
23,252,inf
23,253,inf
23,254,inf
23,255,inf
23,256,inf
23,257,inf
23,258,inf
23,259,inf
23,260,inf
23,261,inf
23,262,inf
23,263,inf
23,264,inf
23,265,inf
23,266,inf
23,267,inf
23,268,inf
23,269,inf
23,270,inf
23,271,inf
23,272,inf
23,273,inf
23,274,inf
23,275,inf
23,276,inf
23,277,inf
23,278,inf
23,279,inf
23,280,inf
23,281,inf
23,282,inf
23,283,inf
23,284,inf
23,285,inf
23,286,inf
23,287,inf
23,288,inf
23,289,inf
23,290,inf
23,291,inf
23,292,inf
23,293,inf
23,294,inf
23,295,inf
23,296,inf
23,297,inf
23,298,inf
23,299,inf
23,300,inf
23,301,inf
23,302,inf
23,303,inf
23,304,inf
23,305,inf
23,306,inf
23,307,inf
23,308,inf
23,309,inf
23,310,inf
23,311,inf
23,312,inf
23,313,inf
23,314,inf
23,315,inf
23,316,inf
23,317,inf
23,318,inf
23,319,inf
23,320,inf
23,321,inf
23,322,inf
23,323,inf
23,324,inf
23,325,inf
23,326,inf
23,327,inf
23,328,inf
23,329,inf
23,330,inf
23,331,inf
23,332,inf
23,333,inf
23,334,inf
23,335,inf
23,336,inf
23,337,inf
23,338,inf
23,339,inf
23,340,inf
23,341,inf
23,342,inf
23,343,inf
23,344,inf
23,345,inf
23,346,inf
23,347,inf
23,348,inf
23,349,inf
23,350,inf
23,351,inf
23,352,inf
23,353,inf
23,354,inf
23,355,inf
23,356,inf
23,357,inf
23,358,inf
23,359,inf
23,360,inf
23,361,inf
23,362,inf
23,363,inf
23,364,inf
23,365,inf
23,366,inf
23,367,inf
23,368,inf
23,369,inf
23,370,inf
23,371,inf
23,372,inf
23,373,inf
23,374,inf
23,375,inf
23,376,inf
23,377,inf
23,378,inf
23,379,inf
23,380,inf
23,381,inf
23,382,inf
23,383,inf
23,384,inf
23,385,inf
23,386,inf
23,387,inf
23,388,inf
23,389,inf
23,390,inf
23,391,inf
23,392,inf
23,393,inf
23,394,inf
23,395,inf
23,396,inf
23,397,inf
23,398,inf
23,399,inf
23,400,inf
23,401,inf
23,402,inf
23,403,inf
23,404,inf
23,405,inf
23,406,inf
23,407,inf
23,408,inf
23,409,inf
23,410,inf
23,411,inf
23,412,inf
23,413,inf
23,414,inf
23,415,inf
23,416,inf
23,417,inf
23,418,inf
23,419,inf
23,420,inf
23,421,inf
23,422,inf
23,423,inf
23,424,inf
23,425,inf
23,426,inf
23,427,inf
23,428,inf
23,429,inf
23,430,inf
23,431,inf
23,432,inf
23,433,inf
23,434,inf
23,435,inf
23,436,inf
23,437,inf
23,438,inf
23,439,inf
23,440,inf
23,441,inf
23,442,inf
23,443,inf
23,444,inf
23,445,inf
23,446,inf
23,447,inf
23,448,inf
23,449,inf
23,450,inf
23,451,inf
23,452,inf
23,453,inf
23,454,inf
23,455,inf
23,456,inf
23,457,inf
23,458,inf
23,459,inf
23,460,inf
23,461,inf
23,462,inf
23,463,inf
23,464,inf
23,465,inf
23,466,inf
23,467,inf
23,468,inf
23,469,inf
23,470,inf
23,471,inf
23,472,inf
23,473,inf
23,474,inf
23,475,inf
23,476,inf
23,477,inf
23,478,inf
23,479,inf
23,480,inf
23,481,inf
23,482,inf
23,483,inf
23,484,inf
23,485,inf
23,486,inf
23,487,inf
23,488,inf
23,489,inf
23,490,inf
23,491,inf
23,492,inf
23,493,inf
23,494,inf
23,495,inf
23,496,inf
23,497,inf
23,498,inf
23,499,inf
23,500,inf
23,501,inf
23,502,inf
23,503,inf
23,504,inf
23,505,inf
23,506,inf
23,507,inf
23,508,inf
23,509,inf
23,510,inf
23,511,inf
23,512,inf
23,513,inf
23,514,inf
23,515,inf
23,516,inf
23,517,inf
23,518,inf
23,519,inf
23,520,inf
23,521,inf
23,522,inf
23,523,inf
23,524,inf
23,525,inf
23,526,inf
23,527,inf
23,528,inf
23,529,inf
23,530,inf
23,531,inf
23,532,inf
23,533,inf
23,534,inf
23,535,inf
23,536,inf
23,537,inf
23,538,inf
23,539,inf
23,540,inf
23,541,inf
23,542,inf
23,543,inf
23,544,inf
23,545,inf
23,546,inf
23,547,inf
23,548,inf
23,549,inf
23,550,inf
23,551,inf
23,552,inf
23,553,inf
23,554,inf
23,555,inf
23,556,inf
23,557,inf
23,558,inf
23,559,inf
23,560,inf
23,561,inf
23,562,inf
23,563,inf
23,564,inf
23,565,inf
23,566,inf
23,567,inf
23,568,inf
23,569,inf
23,570,inf
23,571,inf
23,572,inf
23,573,inf
23,574,inf
23,575,inf
23,576,inf
23,577,inf
23,578,inf
23,579,inf
23,580,inf
23,581,inf
23,582,inf
23,583,inf
23,584,inf
23,585,inf
23,586,inf
23,587,inf
23,588,inf
23,589,inf
23,590,inf
23,591,inf
23,592,inf
23,593,inf
23,594,inf
23,595,inf
23,596,inf
23,597,inf
23,598,inf
23,599,inf
23,600,inf
23,601,inf
23,602,inf
23,603,inf
23,604,inf
23,605,inf
23,606,inf
23,607,inf
23,608,inf
23,609,inf
23,610,inf
23,611,inf
23,612,inf
23,613,inf
23,614,inf
23,615,inf
23,616,inf
23,617,inf
23,618,inf
23,619,inf
23,620,inf
23,621,inf
23,622,inf
23,623,inf
23,624,inf
23,625,inf
23,626,inf
23,627,inf
23,628,inf
23,629,inf
23,630,inf
23,631,inf
23,632,inf
23,633,inf
23,634,inf
23,635,inf
24,25,3.34080485955691
24,26,3.53030531707978
24,27,3.5069645607082
24,28,3.54105508002068
24,29,3.52674490791946
24,30,3.34080485955691
24,31,3.54077335412644
24,32,3.53030531707978
24,33,3.34080485955691
24,34,3.54077335412644
24,35,3.49092899993441
24,36,3.53030531707978
24,37,3.53030531707978
24,38,3.54077335412644
24,39,3.34080485955691
24,40,3.49092899993441
24,41,3.49092899993441
24,42,3.53030531707978
24,43,3.54077335412644
24,44,3.54077335412644
24,45,3.53030531707978
24,46,3.52674490791946
24,47,3.34080485955691
24,48,3.54077335412644
24,49,3.53030531707978
24,50,3.52674490791946
24,51,3.34080485955691
24,52,3.54077335412644
24,53,3.52674490791946
24,54,3.53030531707978
24,55,3.34080485955691
24,56,3.54077335412644
24,57,3.54077335412644
24,58,3.53030531707978
24,59,3.14055463909314
24,60,3.52865910297852
24,61,3.54077335412644
24,62,3.53030531707978
24,63,3.34080485955691
24,64,3.34080485955691
24,65,3.54077335412644
24,66,3.5069645607082
24,67,3.53030531707978
24,68,3.34080485955691
24,69,3.54077335412644
24,70,3.5069645607082
24,71,inf
24,72,inf
24,73,inf
24,74,inf
24,75,inf
24,76,inf
24,77,inf
24,78,inf
24,79,inf
24,80,inf
24,81,inf
24,82,inf
24,83,inf
24,84,inf
24,85,inf
24,86,inf
24,87,inf
24,88,inf
24,89,inf
24,90,inf
24,91,inf
24,92,inf
24,93,inf
24,94,inf
24,95,inf
24,96,inf
24,97,inf
24,98,inf
24,99,inf
24,100,inf
24,101,inf
24,102,inf
24,103,inf
24,104,inf
24,105,inf
24,106,inf
24,107,inf
24,108,inf
24,109,inf
24,110,inf
24,111,inf
24,112,inf
24,113,inf
24,114,inf
24,115,inf
24,116,inf
24,117,inf
24,118,inf
24,119,inf
24,120,inf
24,121,inf
24,122,inf
24,123,inf
24,124,inf
24,125,inf
24,126,inf
24,127,inf
24,128,inf
24,129,inf
24,130,inf
24,131,inf
24,132,inf
24,133,inf
24,134,inf
24,135,inf
24,136,inf
24,137,inf
24,138,inf
24,139,inf
24,140,inf
24,141,inf
24,142,inf
24,143,inf
24,144,inf
24,145,inf
24,146,inf
24,147,inf
24,148,inf
24,149,inf
24,150,inf
24,151,inf
24,152,inf
24,153,inf
24,154,inf
24,155,inf
24,156,inf
24,157,inf
24,158,inf
24,159,inf
24,160,inf
24,161,inf
24,162,inf
24,163,inf
24,164,inf
24,165,inf
24,166,inf
24,167,inf
24,168,inf
24,169,inf
24,170,inf
24,171,inf
24,172,inf
24,173,inf
24,174,inf
24,175,inf
24,176,inf
24,177,inf
24,178,inf
24,179,inf
24,180,inf
24,181,inf
24,182,inf
24,183,inf
24,184,inf
24,185,inf
24,186,inf
24,187,inf
24,188,inf
24,189,inf
24,190,inf
24,191,inf
24,192,inf
24,193,inf
24,194,inf
24,195,inf
24,196,inf
24,197,inf
24,198,inf
24,199,inf
24,200,inf
24,201,inf
24,202,inf
24,203,inf
24,204,inf
24,205,inf
24,206,inf
24,207,inf
24,208,inf
24,209,inf
24,210,inf
24,211,inf
24,212,inf
24,213,inf
24,214,inf
24,215,inf
24,216,inf
24,217,inf
24,218,inf
24,219,inf
24,220,inf
24,221,inf
24,222,inf
24,223,inf
24,224,inf
24,225,inf
24,226,inf
24,227,inf
24,228,inf
24,229,inf
24,230,inf
24,231,inf
24,232,inf
24,233,inf
24,234,inf
24,235,inf
24,236,inf
24,237,inf
24,238,inf
24,239,inf
24,240,inf
24,241,inf
24,242,inf
24,243,inf
24,244,inf
24,245,inf
24,246,inf
24,247,inf
24,248,inf
24,249,inf
24,250,inf
24,251,inf
24,252,inf
24,253,inf
24,254,inf
24,255,inf
24,256,inf
24,257,inf
24,258,inf
24,259,inf
24,260,inf
24,261,inf
24,262,inf
24,263,inf
24,264,inf
24,265,inf
24,266,inf
24,267,inf
24,268,inf
24,269,inf
24,270,inf
24,271,inf
24,272,inf
24,273,inf
24,274,inf
24,275,inf
24,276,inf
24,277,inf
24,278,inf
24,279,inf
24,280,inf
24,281,inf
24,282,inf
24,283,inf
24,284,inf
24,285,inf
24,286,inf
24,287,inf
24,288,inf
24,289,inf
24,290,inf
24,291,inf
24,292,inf
24,293,inf
24,294,inf
24,295,inf
24,296,inf
24,297,inf
24,298,inf
24,299,inf
24,300,inf
24,301,inf
24,302,inf
24,303,inf
24,304,inf
24,305,inf
24,306,inf
24,307,inf
24,308,inf
24,309,inf
24,310,inf
24,311,inf
24,312,inf
24,313,inf
24,314,inf
24,315,inf
24,316,inf
24,317,inf
24,318,inf
24,319,inf
24,320,inf
24,321,inf
24,322,inf
24,323,inf
24,324,inf
24,325,inf
24,326,inf
24,327,inf
24,328,inf
24,329,inf
24,330,inf
24,331,inf
24,332,inf
24,333,inf
24,334,inf
24,335,inf
24,336,inf
24,337,inf
24,338,inf
24,339,inf
24,340,inf
24,341,inf
24,342,inf
24,343,inf
24,344,inf
24,345,inf
24,346,inf
24,347,inf
24,348,inf
24,349,inf
24,350,inf
24,351,inf
24,352,inf
24,353,inf
24,354,inf
24,355,inf
24,356,inf
24,357,inf
24,358,inf
24,359,inf
24,360,inf
24,361,inf
24,362,inf
24,363,inf
24,364,inf
24,365,inf
24,366,inf
24,367,inf
24,368,inf
24,369,inf
24,370,inf
24,371,inf
24,372,inf
24,373,inf
24,374,inf
24,375,inf
24,376,inf
24,377,inf
24,378,inf
24,379,inf
24,380,inf
24,381,inf
24,382,inf
24,383,inf
24,384,inf
24,385,inf
24,386,inf
24,387,inf
24,388,inf
24,389,inf
24,390,inf
24,391,inf
24,392,inf
24,393,inf
24,394,inf
24,395,inf
24,396,inf
24,397,inf
24,398,inf
24,399,inf
24,400,inf
24,401,inf
24,402,inf
24,403,inf
24,404,inf
24,405,inf
24,406,inf
24,407,inf
24,408,inf
24,409,inf
24,410,inf
24,411,inf
24,412,inf
24,413,inf
24,414,inf
24,415,inf
24,416,inf
24,417,inf
24,418,inf
24,419,inf
24,420,inf
24,421,inf
24,422,inf
24,423,inf
24,424,inf
24,425,inf
24,426,inf
24,427,inf
24,428,inf
24,429,inf
24,430,inf
24,431,inf
24,432,inf
24,433,inf
24,434,inf
24,435,inf
24,436,inf
24,437,inf
24,438,inf
24,439,inf
24,440,inf
24,441,inf
24,442,inf
24,443,inf
24,444,inf
24,445,inf
24,446,inf
24,447,inf
24,448,inf
24,449,inf
24,450,inf
24,451,inf
24,452,inf
24,453,inf
24,454,inf
24,455,inf
24,456,inf
24,457,inf
24,458,inf
24,459,inf
24,460,inf
24,461,inf
24,462,inf
24,463,inf
24,464,inf
24,465,inf
24,466,inf
24,467,inf
24,468,inf
24,469,inf
24,470,inf
24,471,inf
24,472,inf
24,473,inf
24,474,inf
24,475,inf
24,476,inf
24,477,inf
24,478,inf
24,479,inf
24,480,inf
24,481,inf
24,482,inf
24,483,inf
24,484,inf
24,485,inf
24,486,inf
24,487,inf
24,488,inf
24,489,inf
24,490,inf
24,491,inf
24,492,inf
24,493,inf
24,494,inf
24,495,inf
24,496,inf
24,497,inf
24,498,inf
24,499,inf
24,500,inf
24,501,inf
24,502,inf
24,503,inf
24,504,inf
24,505,inf
24,506,inf
24,507,inf
24,508,inf
24,509,inf
24,510,inf
24,511,inf
24,512,inf
24,513,inf
24,514,inf
24,515,inf
24,516,inf
24,517,inf
24,518,inf
24,519,inf
24,520,inf
24,521,inf
24,522,inf
24,523,inf
24,524,inf
24,525,inf
24,526,inf
24,527,inf
24,528,inf
24,529,inf
24,530,inf
24,531,inf
24,532,inf
24,533,inf
24,534,inf
24,535,inf
24,536,inf
24,537,inf
24,538,inf
24,539,inf
24,540,inf
24,541,inf
24,542,inf
24,543,inf
24,544,inf
24,545,inf
24,546,inf
24,547,inf
24,548,inf
24,549,inf
24,550,inf
24,551,inf
24,552,inf
24,553,inf
24,554,inf
24,555,inf
24,556,inf
24,557,inf
24,558,inf
24,559,inf
24,560,inf
24,561,inf
24,562,inf
24,563,inf
24,564,inf
24,565,inf
24,566,inf
24,567,inf
24,568,inf
24,569,inf
24,570,inf
24,571,inf
24,572,inf
24,573,inf
24,574,inf
24,575,inf
24,576,inf
24,577,inf
24,578,inf
24,579,inf
24,580,inf
24,581,inf
24,582,inf
24,583,inf
24,584,inf
24,585,inf
24,586,inf
24,587,inf
24,588,inf
24,589,inf
24,590,inf
24,591,inf
24,592,inf
24,593,inf
24,594,inf
24,595,inf
24,596,inf
24,597,inf
24,598,inf
24,599,inf
24,600,inf
24,601,inf
24,602,inf
24,603,inf
24,604,inf
24,605,inf
24,606,inf
24,607,inf
24,608,inf
24,609,inf
24,610,inf
24,611,inf
24,612,inf
24,613,inf
24,614,inf
24,615,inf
24,616,inf
24,617,inf
24,618,inf
24,619,inf
24,620,inf
24,621,inf
24,622,inf
24,623,inf
24,624,inf
24,625,inf
24,626,inf
24,627,inf
24,628,inf
24,629,inf
24,630,inf
24,631,inf
24,632,inf
24,633,inf
24,634,inf
24,635,inf
25,26,3.32684041158655
25,27,3.30578143565195
25,28,3.33795460696664
25,29,3.32556178286321
25,30,3.13770438650287
25,31,3.34080485955691
25,32,3.32684041158655
25,33,3.13770438650287
25,34,3.34080485955691
25,35,3.28974587487817
25,36,3.32684041158655
25,37,3.32684041158655
25,38,3.34080485955691
25,39,3.13770438650287
25,40,3.28974587487817
25,41,3.28974587487817
25,42,3.32684041158655
25,43,3.34080485955691
25,44,3.34080485955691
25,45,3.32684041158655
25,46,3.32556178286321
25,47,3.13770438650287
25,48,3.34080485955691
25,49,3.32684041158655
25,50,3.32556178286321
25,51,3.13770438650287
25,52,3.33023890383893
25,53,3.32556178286321
25,54,3.32684041158655
25,55,3.13770438650287
25,56,3.34080485955691
25,57,3.34080485955691
25,58,3.32684041158655
25,59,2.9374541660391
25,60,3.32555862992448
25,61,3.34080485955691
25,62,3.32684041158655
25,63,3.13770438650287
25,64,3.13770438650287
25,65,3.34080485955691
25,66,3.30578143565195
25,67,3.32684041158655
25,68,3.13770438650287
25,69,3.34080485955691
25,70,3.30578143565195
25,71,inf
25,72,inf
25,73,inf
25,74,inf
25,75,inf
25,76,inf
25,77,inf
25,78,inf
25,79,inf
25,80,inf
25,81,inf
25,82,inf
25,83,inf
25,84,inf
25,85,inf
25,86,inf
25,87,inf
25,88,inf
25,89,inf
25,90,inf
25,91,inf
25,92,inf
25,93,inf
25,94,inf
25,95,inf
25,96,inf
25,97,inf
25,98,inf
25,99,inf
25,100,inf
25,101,inf
25,102,inf
25,103,inf
25,104,inf
25,105,inf
25,106,inf
25,107,inf
25,108,inf
25,109,inf
25,110,inf
25,111,inf
25,112,inf
25,113,inf
25,114,inf
25,115,inf
25,116,inf
25,117,inf
25,118,inf
25,119,inf
25,120,inf
25,121,inf
25,122,inf
25,123,inf
25,124,inf
25,125,inf
25,126,inf
25,127,inf
25,128,inf
25,129,inf
25,130,inf
25,131,inf
25,132,inf
25,133,inf
25,134,inf
25,135,inf
25,136,inf
25,137,inf
25,138,inf
25,139,inf
25,140,inf
25,141,inf
25,142,inf
25,143,inf
25,144,inf
25,145,inf
25,146,inf
25,147,inf
25,148,inf
25,149,inf
25,150,inf
25,151,inf
25,152,inf
25,153,inf
25,154,inf
25,155,inf
25,156,inf
25,157,inf
25,158,inf
25,159,inf
25,160,inf
25,161,inf
25,162,inf
25,163,inf
25,164,inf
25,165,inf
25,166,inf
25,167,inf
25,168,inf
25,169,inf
25,170,inf
25,171,inf
25,172,inf
25,173,inf
25,174,inf
25,175,inf
25,176,inf
25,177,inf
25,178,inf
25,179,inf
25,180,inf
25,181,inf
25,182,inf
25,183,inf
25,184,inf
25,185,inf
25,186,inf
25,187,inf
25,188,inf
25,189,inf
25,190,inf
25,191,inf
25,192,inf
25,193,inf
25,194,inf
25,195,inf
25,196,inf
25,197,inf
25,198,inf
25,199,inf
25,200,inf
25,201,inf
25,202,inf
25,203,inf
25,204,inf
25,205,inf
25,206,inf
25,207,inf
25,208,inf
25,209,inf
25,210,inf
25,211,inf
25,212,inf
25,213,inf
25,214,inf
25,215,inf
25,216,inf
25,217,inf
25,218,inf
25,219,inf
25,220,inf
25,221,inf
25,222,inf
25,223,inf
25,224,inf
25,225,inf
25,226,inf
25,227,inf
25,228,inf
25,229,inf
25,230,inf
25,231,inf
25,232,inf
25,233,inf
25,234,inf
25,235,inf
25,236,inf
25,237,inf
25,238,inf
25,239,inf
25,240,inf
25,241,inf
25,242,inf
25,243,inf
25,244,inf
25,245,inf
25,246,inf
25,247,inf
25,248,inf
25,249,inf
25,250,inf
25,251,inf
25,252,inf
25,253,inf
25,254,inf
25,255,inf
25,256,inf
25,257,inf
25,258,inf
25,259,inf
25,260,inf
25,261,inf
25,262,inf
25,263,inf
25,264,inf
25,265,inf
25,266,inf
25,267,inf
25,268,inf
25,269,inf
25,270,inf
25,271,inf
25,272,inf
25,273,inf
25,274,inf
25,275,inf
25,276,inf
25,277,inf
25,278,inf
25,279,inf
25,280,inf
25,281,inf
25,282,inf
25,283,inf
25,284,inf
25,285,inf
25,286,inf
25,287,inf
25,288,inf
25,289,inf
25,290,inf
25,291,inf
25,292,inf
25,293,inf
25,294,inf
25,295,inf
25,296,inf
25,297,inf
25,298,inf
25,299,inf
25,300,inf
25,301,inf
25,302,inf
25,303,inf
25,304,inf
25,305,inf
25,306,inf
25,307,inf
25,308,inf
25,309,inf
25,310,inf
25,311,inf
25,312,inf
25,313,inf
25,314,inf
25,315,inf
25,316,inf
25,317,inf
25,318,inf
25,319,inf
25,320,inf
25,321,inf
25,322,inf
25,323,inf
25,324,inf
25,325,inf
25,326,inf
25,327,inf
25,328,inf
25,329,inf
25,330,inf
25,331,inf
25,332,inf
25,333,inf
25,334,inf
25,335,inf
25,336,inf
25,337,inf
25,338,inf
25,339,inf
25,340,inf
25,341,inf
25,342,inf
25,343,inf
25,344,inf
25,345,inf
25,346,inf
25,347,inf
25,348,inf
25,349,inf
25,350,inf
25,351,inf
25,352,inf
25,353,inf
25,354,inf
25,355,inf
25,356,inf
25,357,inf
25,358,inf
25,359,inf
25,360,inf
25,361,inf
25,362,inf
25,363,inf
25,364,inf
25,365,inf
25,366,inf
25,367,inf
25,368,inf
25,369,inf
25,370,inf
25,371,inf
25,372,inf
25,373,inf
25,374,inf
25,375,inf
25,376,inf
25,377,inf
25,378,inf
25,379,inf
25,380,inf
25,381,inf
25,382,inf
25,383,inf
25,384,inf
25,385,inf
25,386,inf
25,387,inf
25,388,inf
25,389,inf
25,390,inf
25,391,inf
25,392,inf
25,393,inf
25,394,inf
25,395,inf
25,396,inf
25,397,inf
25,398,inf
25,399,inf
25,400,inf
25,401,inf
25,402,inf
25,403,inf
25,404,inf
25,405,inf
25,406,inf
25,407,inf
25,408,inf
25,409,inf
25,410,inf
25,411,inf
25,412,inf
25,413,inf
25,414,inf
25,415,inf
25,416,inf
25,417,inf
25,418,inf
25,419,inf
25,420,inf
25,421,inf
25,422,inf
25,423,inf
25,424,inf
25,425,inf
25,426,inf
25,427,inf
25,428,inf
25,429,inf
25,430,inf
25,431,inf
25,432,inf
25,433,inf
25,434,inf
25,435,inf
25,436,inf
25,437,inf
25,438,inf
25,439,inf
25,440,inf
25,441,inf
25,442,inf
25,443,inf
25,444,inf
25,445,inf
25,446,inf
25,447,inf
25,448,inf
25,449,inf
25,450,inf
25,451,inf
25,452,inf
25,453,inf
25,454,inf
25,455,inf
25,456,inf
25,457,inf
25,458,inf
25,459,inf
25,460,inf
25,461,inf
25,462,inf
25,463,inf
25,464,inf
25,465,inf
25,466,inf
25,467,inf
25,468,inf
